id_vaga,id_candidato,estado,modalidade,tipo_contratacao,nivel_profissional_vaga,nivel_ingles_vaga,nivel_espanhol_vaga,nivel_profissional_cand,nivel_ingles_cand,nivel_espanhol_cand,dias_ate_update
4612,25552.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Avançado,Básico,0.0
4612,25535.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4612,25534.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Básico,Básico,0.0
4612,25533.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Básico,Básico,7.0
4612,25406.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4612,24028.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4613,24972.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Fluente,Básico,0.0
4613,22935.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,4.0
4613,22165.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,4.0
4613,17318.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
4613,16802.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
4614,9138.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Nenhum,None,None,None,0.0
4615,25404.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Avançado,None,Avançado,Básico,0.0
4615,21769.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Avançado,None,None,None,0.0
4615,6388.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Avançado,None,None,None,0.0
4615,2412.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Avançado,None,None,None,0.0
4616,26553.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Intermediário,Fluente,0.0
4616,25402.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Avançado,Avançado,0.0
4616,14426.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Intermediário,Básico,0.0
4616,14271.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
4617,25404.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,Avançado,Básico,4.0
4618,25467.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,53.0
4619,19746.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Nenhum,None,None,None,6.0
4620,22872.0,Minas Gerais,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,27.0
4620,18181.0,Minas Gerais,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4621,21215.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Nenhum,None,Avançado,Básico,19.0
4622,25601.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4622,25547.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,37.0
4622,25518.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4622,25516.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4623,12667.0,São Paulo,None,PJ/Autônomo,Especialista,Nenhum,Nenhum,None,None,None,0.0
4624,26052.0,São Paulo,None,PJ/Autônomo,Sênior,Intermediário,Nenhum,None,Intermediário,Básico,0.0
4624,25792.0,São Paulo,None,PJ/Autônomo,Sênior,Intermediário,Nenhum,None,Intermediário,Básico,0.0
4624,25676.0,São Paulo,None,PJ/Autônomo,Sênior,Intermediário,Nenhum,None,Avançado,Básico,3.0
4624,25476.0,São Paulo,None,PJ/Autônomo,Sênior,Intermediário,Nenhum,None,None,None,3.0
4624,25474.0,São Paulo,None,PJ/Autônomo,Sênior,Intermediário,Nenhum,None,None,None,3.0
4624,14508.0,São Paulo,None,PJ/Autônomo,Sênior,Intermediário,Nenhum,None,None,None,0.0
4625,22327.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,0.0
4625,19321.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Intermediário,Nenhum,0.0
4626,25923.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,None,None,0.0
4626,25672.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,None,None,0.0
4627,25924.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,None,None,0.0
4627,25922.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,None,None,0.0
4627,21558.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,Básico,Fluente,0.0
4627,17235.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,None,None,0.0
4627,17233.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,None,None,0.0
4627,13431.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Avançado,None,Básico,Básico,0.0
4628,,São Paulo,None,CLT Full,Especialista,Fluente,Nenhum,None,None,None,0.0
4629,26021.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4629,26019.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4629,26018.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4629,26017.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4629,25511.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,4.0
4629,25510.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,17.0
4629,18157.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4629,3447.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Intermediário,Básico,0.0
4630,23892.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Avançado,Nenhum,0.0
4630,12504.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Avançado,Intermediário,0.0
4630,8092.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4630,15.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,8.0
4631,21126.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Avançado,Básico,0.0
4631,17862.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,3.0
4632,25830.0,Minas Gerais,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Intermediário,Básico,0.0
4632,25821.0,Minas Gerais,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Intermediário,Básico,0.0
4632,25610.0,Minas Gerais,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Intermediário,Básico,0.0
4633,25898.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,12.0
4633,25897.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,12.0
4633,25896.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,12.0
4633,25875.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4633,25677.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,Intermediário,Nenhum,60.0
4633,25620.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,15.0
4633,25475.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,20.0
4633,25473.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,67.0
4633,25470.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,Básico,Básico,0.0
4633,25469.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4633,25468.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4633,25464.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,20.0
4633,25463.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,Básico,Básico,4.0
4633,25461.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4634,25561.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,Intermediário,Básico,0.0
4634,25560.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,Nenhum,Nenhum,0.0
4634,25559.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,Intermediário,Básico,30.0
4634,25558.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,Intermediário,Nenhum,0.0
4634,25507.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,Intermediário,Básico,1.0
4634,25506.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,1.0
4634,25503.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,0.0
4634,25310.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,1.0
4634,25262.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,0.0
4634,25119.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,0.0
4634,25000.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,0.0
4634,19574.0,São Paulo,None,Cooperado,Júnior,Nenhum,Nenhum,None,None,None,0.0
4635,25783.0,Paraná,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
4635,25782.0,Paraná,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,1.0
4636,21043.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,2.0
4637,26799.0,Paraná,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
4638,23334.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4638,11466.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4638,3175.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4638,2316.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4639,29169.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,29067.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,28926.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,28854.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,28815.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,8.0
4639,28622.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,28537.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,4.0
4639,28509.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,5.0
4639,27703.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,Avançado,Fluente,28.0
4639,27698.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,24.0
4639,27213.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,26086.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,59.0
4639,25817.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,69.0
4639,25815.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,Fluente,Básico,1.0
4639,25528.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,81.0
4639,25504.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,Avançado,Avançado,81.0
4639,25275.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,81.0
4639,22621.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,21497.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,15549.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,5.0
4639,13782.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,4.0
4639,13781.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,Avançado,Básico,41.0
4639,7705.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,7441.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,0.0
4639,7215.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Fluente,None,None,None,41.0
4640,,Paraná,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
4641,25623.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4641,25538.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4642,25622.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4642,25541.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,26819.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,4.0
4643,26110.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,25774.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,25773.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,25770.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,25765.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,25593.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,42.0
4643,25332.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Intermediário,Básico,15.0
4643,25051.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Fluente,Intermediário,4.0
4643,25002.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,24812.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,23957.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,23155.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,3.0
4643,22640.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,22204.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Intermediário,Básico,13.0
4643,22143.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,20314.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Avançado,Básico,3.0
4643,19286.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4643,18485.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,13.0
4643,15469.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Avançado,Nenhum,0.0
4644,25809.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4644,25633.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4644,24990.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4644,24480.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,1.0
4644,24088.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,1.0
4645,27905.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Fluente,Básico,0.0
4645,26799.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4645,26680.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4645,26354.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,64.0
4645,24023.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4645,11132.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,10.0
4645,474.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
4646,27243.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4646,25800.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4646,25133.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4647,28916.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,Avançado,Nenhum,0.0
4647,28309.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,Avançado,Nenhum,0.0
4647,28002.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4647,27991.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4647,27986.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4647,27984.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,Básico,Nenhum,0.0
4647,27243.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4647,26799.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4647,26660.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,7.0
4647,26525.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4647,26205.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,8.0
4647,17032.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,Básico,Básico,0.0
4647,13606.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,Intermediário,Básico,0.0
4647,13322.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,1.0
4647,11908.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,Avançado,Básico,0.0
4647,352.0,São Paulo,None,PJ/Autônomo,Júnior,Avançado,Nenhum,None,None,None,0.0
4648,25565.0,São Paulo,None,CLT Full,Sênior,Nenhum,Nenhum,None,None,None,1.0
4648,23297.0,São Paulo,None,CLT Full,Sênior,Nenhum,Nenhum,None,Fluente,Intermediário,41.0
4649,20765.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4649,5054.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
4650,24769.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4650,18223.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4650,10445.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4650,5075.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,28376.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,26830.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,7.0
4651,25656.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,25651.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,25650.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,25646.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,25644.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,25642.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,25640.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,Avançado,Básico,0.0
4651,25626.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4651,24182.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,24.0
4651,22594.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,24.0
4651,18908.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,15.0
4651,16977.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4652,26577.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,2.0
4652,26575.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,2.0
4652,26574.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,2.0
4652,26551.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,Intermediário,Nenhum,0.0
4652,26327.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,14.0
4652,25643.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,32.0
4652,25268.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,Intermediário,Básico,0.0
4652,24997.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,29.0
4652,23516.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4652,16087.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4652,388.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
4653,,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4654,25887.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4655,26617.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4656,25776.0,Pernambuco,None,PJ/Autônomo,Especialista,Básico,Básico,None,Intermediário,Básico,0.0
4656,25048.0,Pernambuco,None,PJ/Autônomo,Especialista,Básico,Básico,None,Fluente,Intermediário,70.0
4656,15425.0,Pernambuco,None,PJ/Autônomo,Especialista,Básico,Básico,None,None,None,0.0
4657,19483.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4657,1444.0,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4658,,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
4659,25895.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,Avançado,Básico,0.0
4659,25563.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,None,None,6.0
4659,24289.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,None,None,6.0
4659,16711.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,None,None,0.0
4659,15224.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,None,None,0.0
4659,13646.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,None,None,0.0
4659,2572.0,São Paulo,None,CLT Full,Pleno,Nenhum,Intermediário,None,None,None,5.0
4660,27772.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Básico,Básico,0.0
4660,27521.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Avançado,Básico,0.0
4660,27264.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Intermediário,Intermediário,0.0
4660,27119.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,0.0
4660,27108.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,7.0
4660,26910.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Intermediário,None,0.0
4660,26750.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,0.0
4660,26727.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Fluente,Fluente,0.0
4660,26307.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Avançado,Básico,0.0
4660,26187.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Avançado,Básico,10.0
4660,25383.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,20.0
4660,23902.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,0.0
4660,20765.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,19.0
4660,20403.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Básico,Básico,0.0
4660,20382.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,0.0
4660,16090.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,Avançado,Intermediário,0.0
4660,11898.0,São Paulo,None,CLT Full,Pleno,Nenhum,Nenhum,None,None,None,0.0
